title,location,price,url,bedrooms,bathrooms,date,builtin_year,occupancy_status,amenities,area_breakdown,available_from,floor_area(sqft),floor_no,listing_date_added,listing_is_verified,ownership_status,price_breakdown,purpose,type,unit_no,zip
2566 Sq. Ft. Flat Is Now Up To Sale Located in Dhanmondi Near To Ideal College In Dhanmondi,"Road No 5, Dhanmondi","45,000,000",https://www.bproperty.com/buy/dhaka/dhanmondi/2566-sq-ft-flat-is-now-up-to-sale-located-in-dhanm-171757650884/,4,4,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Other Rooms, Reception/Waiting Area, Intercom, CCTV Security, Visitor Log, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2666,4,,,,,,,,
"A 1620 Sq Ft Residential Apartment For Sale, In Block C, Khilgaon","Block C, Khilgaon","16,500,000",https://www.bproperty.com/buy/dhaka/khilgaon/a-1620-sq-ft-residential-apartment-for-sale-in-blo-171757646556/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, Visitor Log, Maintenance Staff, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1620,4,,,,,,,,
"A 1620 Sq Ft Residential Apartment For Sale, In Block C, Khilgaon","Block C, Khilgaon","16,500,000",https://www.bproperty.com/buy/dhaka/khilgaon/a-1620-sq-ft-residential-apartment-for-sale-in-blo-171757646556/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, Visitor Log, Maintenance Staff, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1620,4,,,,,,,,
,,,https://www.bproperty.com/buy/dhaka/mirpur/1040-sq-ft-properly-developed-flat-for-sale-in-raj-171757639551/,,,,,,,,,,,,,,,,,,
,,,https://www.bproperty.com/buy/dhaka/mirpur/1040-sq-ft-properly-developed-flat-for-sale-in-raj-171757639551/,,,,,,,,,,,,,,,,,,
A 1220 Sq Ft Home Is Available To Sale In West Shewrapara,"West Shewrapara, Mirpur","5,000,000",https://www.bproperty.com/buy/dhaka/mirpur/a-1220-sq-ft-home-is-available-to-sale-in-west-she-171757638046/,3,2,,,vacant,"Double Glazed Windows, Flooring, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1220,6,,,,,,,,
A 1220 Sq Ft Home Is Available To Sale In West Shewrapara,"West Shewrapara, Mirpur","5,000,000",https://www.bproperty.com/buy/dhaka/mirpur/a-1220-sq-ft-home-is-available-to-sale-in-west-she-171757638046/,3,2,,,vacant,"Double Glazed Windows, Flooring, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1220,6,,,,,,,,
"Residential Apartment For Sale in Tipu Sultan Road, Middle Pirerbag","Pirerbag, Mirpur","5,700,000",https://www.bproperty.com/buy/dhaka/mirpur/residential-apartment-for-sale-in-tipu-sultan-road-171757636737/,3,2,,,vacant,"Double Glazed Windows, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, CCTV Security, Visitor Log, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1000,7,,,,,,,,
"Residential Apartment For Sale in Tipu Sultan Road, Middle Pirerbag","Pirerbag, Mirpur","5,700,000",https://www.bproperty.com/buy/dhaka/mirpur/residential-apartment-for-sale-in-tipu-sultan-road-171757636737/,3,2,,,vacant,"Double Glazed Windows, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, CCTV Security, Visitor Log, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1000,7,,,,,,,,
"In East Monipur , 1265 Square Feet Apartment Is For Sale.","East Monipur, Mirpur","8,500,000",https://www.bproperty.com/buy/dhaka/mirpur/in-east-monipur-1265-square-feet-apartment-is-for-171757635745/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1265,6,,,,,,,,
"In East Monipur , 1265 Square Feet Apartment Is For Sale.","East Monipur, Mirpur","8,500,000",https://www.bproperty.com/buy/dhaka/mirpur/in-east-monipur-1265-square-feet-apartment-is-for-171757635745/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1265,6,,,,,,,,
A Convenient 1175 Sq Ft Residential Apartment Is Prepared For Sale At South Pirerbag,"Pirerbag, Mirpur","6,300,000",https://www.bproperty.com/buy/dhaka/mirpur/a-convenient-1175-sq-ft-residential-apartment-is-p-171757634549/,3,2,,,vacant,"Double Glazed Windows, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1175,6,,,,,,,,
A Convenient 1175 Sq Ft Residential Apartment Is Prepared For Sale At South Pirerbag,"Pirerbag, Mirpur","6,300,000",https://www.bproperty.com/buy/dhaka/mirpur/a-convenient-1175-sq-ft-residential-apartment-is-p-171757634549/,3,2,,,vacant,"Double Glazed Windows, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1175,6,,,,,,,,
"1300 Sq Ft Residential Apartment Is Up For Sale At Uttara, Sector 10","Sector 10, Uttara","8,000,000",https://www.bproperty.com/buy/dhaka/uttara/1300-sq-ft-residential-apartment-is-up-for-sale-at-171757633085/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1300,6,,,,,,,,
"1300 Sq Ft Residential Apartment Is Up For Sale At Uttara, Sector 10","Sector 10, Uttara","8,000,000",https://www.bproperty.com/buy/dhaka/uttara/1300-sq-ft-residential-apartment-is-up-for-sale-at-171757633085/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1300,6,,,,,,,,
An Apartment Of 1700 Sq Ft Is Ready For Sale At Uttara,"Sector 7, Uttara","17,000,000",https://www.bproperty.com/buy/dhaka/uttara/an-apartment-of-1700-sq-ft-is-ready-for-sale-at-ut-171757626712/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Cleaning Services, Change of Amenities/Interior, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,7,,,,,,,,
An Apartment Of 1700 Sq Ft Is Ready For Sale At Uttara,"Sector 7, Uttara","17,000,000",https://www.bproperty.com/buy/dhaka/uttara/an-apartment-of-1700-sq-ft-is-ready-for-sale-at-ut-171757626712/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Cleaning Services, Change of Amenities/Interior, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,7,,,,,,,,
An Impressive 1230 Sq Ft Residential Apartment Is Up For Sale In The Center Of East Shewrapara Near To Jheelpar Jame Masjid,"East Shewrapara, Mirpur","7,400,000",https://www.bproperty.com/buy/dhaka/mirpur/an-impressive-1230-sq-ft-residential-apartment-is-171757621584/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, Other Rooms, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1230,2,,,,,,,,
An Impressive 1230 Sq Ft Residential Apartment Is Up For Sale In The Center Of East Shewrapara Near To Jheelpar Jame Masjid,"East Shewrapara, Mirpur","7,400,000",https://www.bproperty.com/buy/dhaka/mirpur/an-impressive-1230-sq-ft-residential-apartment-is-171757621584/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, Other Rooms, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1230,2,,,,,,,,
A 1330 Square Ft. Apartment Is For Sale At Banasree,"Block B, Banasree","7,900,000",https://www.bproperty.com/buy/dhaka/banasree/a-1330-square-ft-apartment-is-for-sale-at-banasree-171757620397/,3,3,,,vacant,"Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, CCTV Security, Fire Exit, Fire Alarm, View, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1330,1,,,,,,,,
A 1330 Square Ft. Apartment Is For Sale At Banasree,"Block B, Banasree","7,900,000",https://www.bproperty.com/buy/dhaka/banasree/a-1330-square-ft-apartment-is-for-sale-at-banasree-171757620397/,3,3,,,vacant,"Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, CCTV Security, Fire Exit, Fire Alarm, View, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1330,1,,,,,,,,
Celebrate Life Each Day In Your New Apartment Of 1690 Sq Ft At Boro Maghbazar With Your Beloved Family,"Boro Maghbazar, Maghbazar","14,800,000",https://www.bproperty.com/buy/dhaka/maghbazar/celebrate-life-each-day-in-your-new-apartment-of-1-171757616924/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, CCTV Security, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1690,1,,,,,,,,
Celebrate Life Each Day In Your New Apartment Of 1690 Sq Ft At Boro Maghbazar With Your Beloved Family,"Boro Maghbazar, Maghbazar","14,800,000",https://www.bproperty.com/buy/dhaka/maghbazar/celebrate-life-each-day-in-your-new-apartment-of-1-171757616924/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, CCTV Security, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1690,1,,,,,,,,
"Buy This Modest 1430 Sq Ft Flat In Bashundhara R-a, Block J","Block J, Bashundhara R-A","12,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/buy-this-modest-1430-sq-ft-flat-in-bashundhara-r-a-171757615777/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Intercom, CCTV Security, Fire Exit, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1430,5,,,,,,,,
"Buy This Modest 1430 Sq Ft Flat In Bashundhara R-a, Block J","Block J, Bashundhara R-A","12,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/buy-this-modest-1430-sq-ft-flat-in-bashundhara-r-a-171757615777/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Intercom, CCTV Security, Fire Exit, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1430,5,,,,,,,,
1300 Sq Ft Flat Is Now Vacant For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/1300-sq-ft-flat-is-now-vacant-for-sale-in-shyampur-171757580138/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,6,,,,,,,,
1300 Sq Ft Flat Is Now Vacant For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/1300-sq-ft-flat-is-now-vacant-for-sale-in-shyampur-171757580138/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,6,,,,,,,,
Nice 1300 Sq Ft Flat Is Available For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/nice-1300-sq-ft-flat-is-available-for-sale-in-shya-171757579445/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,4,,,,,,,,
Nice 1300 Sq Ft Flat Is Available For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/nice-1300-sq-ft-flat-is-available-for-sale-in-shya-171757579445/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,4,,,,,,,,
1300 Square Feet Residential Flat With Nicely Built Rooms Is Up For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/1300-square-feet-residential-flat-with-nicely-buil-171757579340/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,3,,,,,,,,
1300 Square Feet Residential Flat With Nicely Built Rooms Is Up For Sale In Shyampur,"West Dolairpar, Shyampur","8,000,000",https://www.bproperty.com/buy/dhaka/shyampur/1300-square-feet-residential-flat-with-nicely-buil-171757579340/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1300,3,,,,,,,,
Offering You 2400 Sq Ft Flat For Sale In Aftab Nagar,"Block H, Aftab Nagar","20,000,000",https://www.bproperty.com/buy/dhaka/aftab-nagar/offering-you-2400-sq-ft-flat-for-sale-in-aftab-nag-171757577615/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2400,1,,,,,,,,
Offering You 2400 Sq Ft Flat For Sale In Aftab Nagar,"Block H, Aftab Nagar","20,000,000",https://www.bproperty.com/buy/dhaka/aftab-nagar/offering-you-2400-sq-ft-flat-for-sale-in-aftab-nag-171757577615/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2400,1,,,,,,,,
Worthy 1397 Sq Ft Nice Flat Is Ready For Sale At Demra,"Matuail, Demra","8,000,000",https://www.bproperty.com/buy/dhaka/demra/worthy-1397-sq-ft-nice-flat-is-ready-for-sale-at-d-171757575441/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1397,8,,,,,,,,
Worthy 1397 Sq Ft Nice Flat Is Ready For Sale At Demra,"Matuail, Demra","8,000,000",https://www.bproperty.com/buy/dhaka/demra/worthy-1397-sq-ft-nice-flat-is-ready-for-sale-at-d-171757575441/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1397,8,,,,,,,,
Live A Restful Life In This 2318 Square Feet Flat For Sale In Bashundhara R-a,"Block D, Bashundhara R-A","23,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/live-a-restful-life-in-this-2318-square-feet-flat-171757566147/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2318,2,,,,,,,,
Live A Restful Life In This 2318 Square Feet Flat For Sale In Bashundhara R-a,"Block D, Bashundhara R-A","23,000,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/live-a-restful-life-in-this-2318-square-feet-flat-171757566147/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2318,2,,,,,,,,
"Get A Look At This Lovely Flat For Sale Featuring 1076 Sq Ft In Sector 5, Uttara","Sector 5, Uttara","11,000,000",https://www.bproperty.com/buy/dhaka/uttara/get-a-look-at-this-lovely-flat-for-sale-featuring-171757562443/,2,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, CCTV Security, Maintenance Staff, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1076,1,,,,,,,,
"Get A Look At This Lovely Flat For Sale Featuring 1076 Sq Ft In Sector 5, Uttara","Sector 5, Uttara","11,000,000",https://www.bproperty.com/buy/dhaka/uttara/get-a-look-at-this-lovely-flat-for-sale-featuring-171757562443/,2,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, CCTV Security, Maintenance Staff, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1076,1,,,,,,,,
"Lovely Apartment Of 1522 Sq Ft Is Up For Sale In Balughat Road, Lalbagh","Amligola, Lalbagh","12,176,000",https://www.bproperty.com/buy/dhaka/lalbagh/lovely-apartment-of-1522-sq-ft-is-up-for-sale-in-b-171757558652/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1522,2,,,,,,,,
"Lovely Apartment Of 1522 Sq Ft Is Up For Sale In Balughat Road, Lalbagh","Amligola, Lalbagh","12,176,000",https://www.bproperty.com/buy/dhaka/lalbagh/lovely-apartment-of-1522-sq-ft-is-up-for-sale-in-b-171757558652/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1522,2,,,,,,,,
"1150 Square Feet Flat For Sale Is Positioned In A Desirable Place Like North Road, Dhanmondi","North Road, Dhanmondi","8,000,000",https://www.bproperty.com/buy/dhaka/dhanmondi/1150-square-feet-flat-for-sale-is-positioned-in-a-171757558590/,3,3,,,vacant,"Double Glazed Windows, Flooring, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Other Rooms, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1150,5,,,,,,,,
"1150 Square Feet Flat For Sale Is Positioned In A Desirable Place Like North Road, Dhanmondi","North Road, Dhanmondi","8,000,000",https://www.bproperty.com/buy/dhaka/dhanmondi/1150-square-feet-flat-for-sale-is-positioned-in-a-171757558590/,3,3,,,vacant,"Double Glazed Windows, Flooring, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Other Rooms, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,1150,5,,,,,,,,
"Lovely Apartment Of 2620 Sq Ft Is Up For Sale In Block D, Bashundhara R/A","Block D, Bashundhara R-A","20,500,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/lovely-apartment-of-2620-sq-ft-is-up-for-sale-in-b-171757557745/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2620,4,,,,,,,,
"Lovely Apartment Of 2620 Sq Ft Is Up For Sale In Block D, Bashundhara R/A","Block D, Bashundhara R-A","20,500,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/lovely-apartment-of-2620-sq-ft-is-up-for-sale-in-b-171757557745/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,2620,4,,,,,,,,
"Buy This 1550 Square Feet Flat In Banasree, Block A","Block A, Banasree","13,500,000",https://www.bproperty.com/buy/dhaka/banasree/buy-this-1550-square-feet-flat-in-banasree-block-a-171757555330/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1550,3,,,,,,,,
